id,target,effect,interventionLimit,username,tiomstamp,score
4231,ieu_a_1239,999,37,iv-0.528407062761822,8/12/20 14:46,999
4232,ieu_a_1239,999,38,iv-0.528407062761822,8/12/20 14:46,999
4233,ieu_a_1239,999,39,iv-0.528407062761822,8/12/20 14:46,999
4234,ieu_a_1239,999,40,iv-0.528407062761822,8/12/20 14:46,999
4235,ieu_a_1239,999,41,iv-0.528407062761822,8/12/20 14:46,999
4236,ieu_a_1239,999,42,iv-0.528407062761822,8/12/20 14:46,999
4237,ieu_a_1239,999,43,iv-0.528407062761822,8/12/20 14:46,999
4238,ieu_a_1239,999,44,iv-0.528407062761822,8/12/20 14:46,999
4239,ieu_a_1239,999,45,iv-0.528407062761822,8/12/20 14:46,999
4240,ieu_a_1239,999,46,iv-0.528407062761822,8/12/20 14:46,999
4241,ieu_a_1239,999,47,iv-0.528407062761822,8/12/20 14:46,999
4242,ieu_a_1239,999,48,iv-0.528407062761822,8/12/20 14:46,999
4243,ieu_a_1187,999,1,iv-0.6963774236481703,8/12/20 15:13,999
4244,ukb_b_8476,999,2,iv-0.6963774236481703,8/12/20 15:13,999
4245,ukb_b_3957,999,3,iv-0.6963774236481703,8/12/20 15:13,999
4246,ukb_b_6519,999,4,iv-0.6963774236481703,8/12/20 15:13,999
4247,ieu_a_1239,999,5,iv-0.6963774236481703,8/12/20 15:13,999
4248,ieu_a_1239,999,6,iv-0.6963774236481703,8/12/20 15:14,999
4249,ieu_a_1239,999,7,iv-0.6963774236481703,8/12/20 15:14,999
4250,ukb_b_5076,999,8,iv-0.6963774236481703,8/12/20 15:14,999
4251,ukb_b_19953,999,9,iv-0.6963774236481703,8/12/20 15:14,999
4252,ukb_b_5237,999,10,iv-0.6963774236481703,8/12/20 15:14,999
4253,ukb_b_4710,999,11,iv-0.6963774236481703,8/12/20 15:14,999
4254,ukb_b_4710,999,12,iv-0.6963774236481703,8/12/20 15:14,999
4255,ukb_b_4710,999,13,iv-0.6963774236481703,8/12/20 15:14,999
4256,ukb_b_5076,999,14,iv-0.6963774236481703,8/12/20 15:14,999
4257,ukb_b_5076,999,15,iv-0.6963774236481703,8/12/20 15:14,999
4258,ukb_b_4710,999,16,iv-0.6963774236481703,8/12/20 15:14,999
4259,ukb_b_5237,999,17,iv-0.6963774236481703,8/12/20 15:14,999
4260,ukb_b_5779,999,18,iv-0.6963774236481703,8/12/20 15:14,999
4261,ukb_b_4956,999,19,iv-0.6963774236481703,8/12/20 15:15,999
4262,ukb_b_4710,999,20,iv-0.6963774236481703,8/12/20 15:15,999
4263,ukb_b_5238,999,21,iv-0.6963774236481703,8/12/20 15:15,999
4264,ukb_b_19953,999,22,iv-0.6963774236481703,8/12/20 15:15,999
4265,ieu_a_24,999,23,iv-0.6963774236481703,8/12/20 15:15,999
4266,ieu_a_7,999,24,iv-0.6963774236481703,8/12/20 15:15,999
4267,ukb_b_3957,999,25,iv-0.6963774236481703,8/12/20 15:15,999
4268,ieu_a_1018,999,26,iv-0.6963774236481703,8/12/20 15:15,999
4269,ukb_b_19953,999,27,iv-0.6963774236481703,8/12/20 15:16,999
4270,ieu_a_1187,999,28,iv-0.6963774236481703,8/12/20 15:17,999
4271,ieu_a_1187,999,29,iv-0.6963774236481703,8/12/20 15:17,999
4272,ukb_b_4956,999,30,iv-0.6963774236481703,8/12/20 15:18,999
4273,ukb_b_5076,999,31,iv-0.6963774236481703,8/12/20 15:18,999
4274,ukb_b_5076,999,32,iv-0.6963774236481703,8/12/20 15:18,999
4275,ukb_b_5237,999,33,iv-0.6963774236481703,8/12/20 15:19,999
4276,ukb_b_5237,999,34,iv-0.6963774236481703,8/12/20 15:19,999
4277,ukb_b_4710,999,35,iv-0.6963774236481703,8/12/20 15:20,999
4278,ukb_b_4710,999,36,iv-0.6963774236481703,8/12/20 15:20,999
4279,ukb_b_4710,999,37,iv-0.6963774236481703,8/12/20 15:20,999
4280,ukb_b_4710,999,39,iv-0.6963774236481703,8/12/20 15:20,999
4281,ukb_b_4710,999,38,iv-0.6963774236481703,8/12/20 15:20,999
4282,ukb_b_4710,999,40,iv-0.6963774236481703,8/12/20 15:20,999
4283,ukb_b_4710,999,41,iv-0.6963774236481703,8/12/20 15:20,999
4284,ukb_b_4710,999,42,iv-0.6963774236481703,8/12/20 15:20,999
4285,ukb_b_4710,999,43,iv-0.6963774236481703,8/12/20 15:20,999
4286,ukb_b_4710,999,44,iv-0.6963774236481703,8/12/20 15:20,999
4287,ukb_b_4710,999,45,iv-0.6963774236481703,8/12/20 15:20,999
4288,ukb_b_4710,999,46,iv-0.6963774236481703,8/12/20 15:20,999
4289,ukb_b_4710,999,47,iv-0.6963774236481703,8/12/20 15:20,999
4290,ukb_b_4710,999,48,iv-0.6963774236481703,8/12/20 15:20,999
4291,ukb_b_4710,999,49,iv-0.6963774236481703,8/12/20 15:20,999
4292,ukb_b_4710,999,50,iv-0.6963774236481703,8/12/20 15:20,999
4293,ukb_b_4710,999,51,iv-0.6963774236481703,8/12/20 15:20,999
4294,ukb_b_4710,999,52,iv-0.6963774236481703,8/12/20 15:20,999
4295,ukb_b_4710,999,53,iv-0.6963774236481703,8/12/20 15:20,999
4296,ukb_b_4710,999,54,iv-0.6963774236481703,8/12/20 15:20,999
4297,ukb_b_4710,999,55,iv-0.6963774236481703,8/12/20 15:20,999
4298,ukb_b_4710,999,56,iv-0.6963774236481703,8/12/20 15:20,999
4299,ukb_b_4710,999,57,iv-0.6963774236481703,8/12/20 15:20,999
4300,ukb_b_4710,999,58,iv-0.6963774236481703,8/12/20 15:20,999
4301,ukb_b_4710,999,59,iv-0.6963774236481703,8/12/20 15:20,999
4302,ukb_b_4710,999,60,iv-0.6963774236481703,8/12/20 15:20,999
4303,ukb_b_4710,999,61,iv-0.6963774236481703,8/12/20 15:20,999
4304,ukb_b_4710,999,62,iv-0.6963774236481703,8/12/20 15:20,999
4305,ukb_b_4710,999,63,iv-0.6963774236481703,8/12/20 15:20,999
4306,ukb_b_4710,999,64,iv-0.6963774236481703,8/12/20 15:20,999
4307,ukb_b_4710,999,65,iv-0.6963774236481703,8/12/20 15:20,999
4308,ukb_b_4710,999,66,iv-0.6963774236481703,8/12/20 15:20,999
4309,ukb_b_4710,999,67,iv-0.6963774236481703,8/12/20 15:20,999
4310,ieu_a_1239,999,68,iv-0.6963774236481703,8/12/20 15:20,999
4311,ieu_a_1239,999,69,iv-0.6963774236481703,8/12/20 15:20,999
4312,ieu_a_1239,999,70,iv-0.6963774236481703,8/12/20 15:20,999
4313,ieu_a_1239,999,71,iv-0.6963774236481703,8/12/20 15:20,999
4314,ieu_a_1239,999,72,iv-0.6963774236481703,8/12/20 15:20,999
4315,ieu_a_1239,999,73,iv-0.6963774236481703,8/12/20 15:20,999
4316,ieu_a_1239,999,74,iv-0.6963774236481703,8/12/20 15:20,999
4317,ieu_a_1239,999,75,iv-0.6963774236481703,8/12/20 15:20,999
4318,ieu_a_1239,999,76,iv-0.6963774236481703,8/12/20 15:20,999
4319,ieu_a_1239,999,77,iv-0.6963774236481703,8/12/20 15:20,999
4320,ieu_a_1239,999,78,iv-0.6963774236481703,8/12/20 15:20,999
4321,ieu_a_1239,999,79,iv-0.6963774236481703,8/12/20 15:20,999
4322,ieu_a_1239,999,80,iv-0.6963774236481703,8/12/20 15:20,999
4323,ieu_a_1239,999,81,iv-0.6963774236481703,8/12/20 15:20,999
4324,ieu_a_1239,999,82,iv-0.6963774236481703,8/12/20 15:20,999
4325,ieu_a_1239,999,83,iv-0.6963774236481703,8/12/20 15:20,999
4326,ieu_a_1239,999,84,iv-0.6963774236481703,8/12/20 15:20,999
4327,ieu_a_1239,999,85,iv-0.6963774236481703,8/12/20 15:20,999
4328,ieu_a_1239,999,86,iv-0.6963774236481703,8/12/20 15:20,999
4329,ieu_a_1239,999,87,iv-0.6963774236481703,8/12/20 15:20,999
4330,ieu_a_1239,999,88,iv-0.6963774236481703,8/12/20 15:20,999
4331,ieu_a_1239,999,89,iv-0.6963774236481703,8/12/20 15:20,999
4332,ieu_a_1239,999,90,iv-0.6963774236481703,8/12/20 15:20,999
4333,ieu_a_1239,999,91,iv-0.6963774236481703,8/12/20 15:20,999
4334,ieu_a_1239,999,92,iv-0.6963774236481703,8/12/20 15:20,999
4335,ieu_a_1239,999,93,iv-0.6963774236481703,8/12/20 15:20,999
4336,ieu_a_1239,999,94,iv-0.6963774236481703,8/12/20 15:20,999
4337,ieu_a_1239,999,95,iv-0.6963774236481703,8/12/20 15:20,999
4338,ieu_a_1239,999,96,iv-0.6963774236481703,8/12/20 15:20,999
4339,ieu_a_1239,999,97,iv-0.6963774236481703,8/12/20 15:20,999
4340,ieu_a_1239,999,98,iv-0.6963774236481703,8/12/20 15:20,999
4341,ieu_a_1239,999,99,iv-0.6963774236481703,8/12/20 15:20,999
4342,ieu_a_1239,999,100,iv-0.6963774236481703,8/12/20 15:20,999
4343,ieu_a_1239,999,101,iv-0.6963774236481703,8/12/20 15:20,999
4344,ukb_b_4956,999,102,iv-0.6963774236481703,8/12/20 15:21,999
4345,ukb_b_4956,999,103,iv-0.6963774236481703,8/12/20 15:21,999
4346,ukb_b_4956,999,104,iv-0.6963774236481703,8/12/20 15:21,999
4347,ukb_b_4956,999,105,iv-0.6963774236481703,8/12/20 15:21,999
4348,ukb_b_4956,999,106,iv-0.6963774236481703,8/12/20 15:21,999
4349,ukb_b_4956,999,107,iv-0.6963774236481703,8/12/20 15:21,999
4350,ukb_b_4956,999,108,iv-0.6963774236481703,8/12/20 15:21,999
4351,ukb_b_4956,999,109,iv-0.6963774236481703,8/12/20 15:21,999
4352,ukb_b_4956,999,110,iv-0.6963774236481703,8/12/20 15:21,999
4353,ukb_b_4956,999,111,iv-0.6963774236481703,8/12/20 15:21,999
4354,ukb_b_4956,999,112,iv-0.6963774236481703,8/12/20 15:21,999
4355,ieu_a_24,999,113,iv-0.6963774236481703,8/12/20 15:21,999
4356,ieu_a_1018,999,1,iv-0.06719417374246062,8/12/20 15:22,999
4357,ieu_a_1018,999,2,iv-0.06719417374246062,8/12/20 15:22,999
4358,ieu_a_1018,999,3,iv-0.06719417374246062,8/12/20 15:22,999
4359,ieu_a_1239,999,4,iv-0.06719417374246062,8/12/20 15:22,999
4360,ieu_a_1239,999,5,iv-0.06719417374246062,8/12/20 15:22,999
4361,ieu_a_1018,999,6,iv-0.06719417374246062,8/12/20 15:22,999
4362,ukb_b_5076,999,7,iv-0.06719417374246062,8/12/20 15:22,999
4363,ukb_b_19953,999,8,iv-0.06719417374246062,8/12/20 15:22,999
4364,ukb_b_19953,999,9,iv-0.06719417374246062,8/12/20 15:22,999
4365,ukb_b_8476,999,10,iv-0.06719417374246062,8/12/20 15:22,999
4366,ukb_b_6519,999,11,iv-0.06719417374246062,8/12/20 15:23,999
4367,ieu_a_1187,999,12,iv-0.06719417374246062,8/12/20 15:35,999
4368,ieu_a_1187,999,13,iv-0.06719417374246062,8/12/20 15:38,999
4369,ieu_a_1239,ukb_b_5237,1,game-0.22977942970216336,8/12/20 15:44,0
4370,ukb_b_5238,ukb_b_4710,1,game-0.22977942970216336,8/12/20 15:47,100
4371,ukb_b_4710,ieu_a_1018,1,game-0.22977942970216336,8/12/20 15:48,0
4372,ukb_b_4710,ukb_b_5237,1,game-0.22977942970216336,8/12/20 15:51,100
4373,ieu_a_1239,ieu_a_24,1,game-0.22977942970216336,8/12/20 15:52,100
4374,ieu_a_1239,ieu_a_961,1,game-0.22977942970216336,8/12/20 15:53,100
4375,"ukb_b_5779,ukb_b_3957",ieu_a_1239,2,game-0.22977942970216336,8/12/20 15:55,89
4376,"ukb_b_4710,ieu_a_1239",ukb_b_5779,2,game-0.22977942970216336,8/12/20 15:56,0
4377,"ukb_b_3957,ieu_a_1239",ieu_a_961,2,game-0.22977942970216336,8/12/20 15:58,100
4378,,ukb_b_19953,0,game-0.22977942970216336,8/12/20 16:00,0
4379,"ukb_b_4710,ieu_a_1239",ukb_b_19953,2,game-0.22977942970216336,8/12/20 16:00,67
4380,"ukb_b_4710,ieu_a_1239",ukb_b_19953,2,game-0.22977942970216336,8/12/20 16:00,67
4381,"ukb_b_6519,ukb_b_3957",ieu_a_1018,2,game-0.22977942970216336,8/12/20 16:01,100
4382,"ieu_a_1187,ukb_b_6519",ukb_b_8476,2,game-0.22977942970216336,8/12/20 16:01,100
4383,"ukb_b_19953,ukb_b_3957",ieu_a_7,2,game-0.22977942970216336,8/12/20 16:01,41
4384,ukb_b_5779,ukb_b_4956,1,game-0.22977942970216336,8/12/20 16:02,100
4385,"ukb_b_8476,ieu_a_1239",ieu_a_118,2,game-0.22977942970216336,8/12/20 16:03,87
4386,"ukb_b_8476,ieu_a_1187",ukb_b_3957,2,game-0.22977942970216336,8/12/20 16:03,58
4387,"ukb_b_5238,ieu_a_1239",ukb_b_4710,2,game-0.22977942970216336,8/12/20 16:04,100
4388,"ieu_a_1239,ukb_b_19953",ieu_a_24,2,game-0.22977942970216336,8/12/20 16:04,100
4389,ieu_a_1239,ieu_a_961,1,game-0.22977942970216336,8/12/20 16:05,100
4390,ieu_a_1239,ukb_b_6519,1,game-0.5094213949195225,8/12/20 16:17,0
4391,ukb_b_5779,ukb_b_5237,1,game-0.5094213949195225,8/12/20 16:18,0
4392,ieu_a_1239,ukb_b_5238,1,game-0.42461430176265647,8/12/20 16:18,100
4393,ieu_a_1239,ieu_a_7,1,game-0.5094213949195225,8/12/20 16:18,100
4394,ukb_b_4710,ukb_b_3957,1,game-0.42461430176265647,8/12/20 16:19,0
4395,"ukb_b_5238,ieu_a_1239",ukb_b_6519,2,game-0.5094213949195225,8/12/20 16:20,0
4396,ieu_a_1239,ukb_b_5238,1,game-0.42461430176265647,8/12/20 16:20,100
4397,ukb_b_4710,ukb_b_5237,1,game-0.42461430176265647,8/12/20 16:20,100
4398,"ieu_a_1239,ukb_b_4710",ukb_b_5779,2,game-0.5094213949195225,8/12/20 16:21,0
4399,"ukb_b_8476,ieu_a_1187",ukb_b_5237,2,game-0.5094213949195225,8/12/20 16:21,0
4400,ieu_a_1239,ukb_b_5238,1,game-0.42461430176265647,8/12/20 16:21,100
4401,"ukb_b_4710,ukb_b_5238",ieu_a_1239,2,game-0.5094213949195225,8/12/20 16:22,0
4402,"ukb_b_19953,ukb_b_4710",ukb_b_5779,2,game-0.5094213949195225,8/12/20 16:22,0
4403,"ukb_b_19953,ukb_b_4710",ieu_a_7,2,game-0.5094213949195225,8/12/20 16:22,11
4404,"ukb_b_3957,ieu_a_1239",ukb_b_5238,2,game-0.5094213949195225,8/12/20 16:22,100
4405,"ieu_a_1239,ukb_b_3957",ukb_b_8476,2,game-0.42461430176265647,8/12/20 16:23,0
4406,"ukb_b_5779,ieu_a_1239",ukb_b_3957,2,game-0.5094213949195225,8/12/20 16:23,0
4407,"ukb_b_19953,ukb_b_4710",ieu_a_1018,2,game-0.5094213949195225,8/12/20 16:23,0
4408,"ieu_a_1239,ukb_b_19953",ieu_a_961,2,game-0.42461430176265647,8/12/20 16:23,98
4409,"ukb_b_6519,ieu_a_1187",ukb_b_8476,2,game-0.5094213949195225,8/12/20 16:23,100
4410,"ukb_b_6519,ieu_a_1187",ieu_a_1018,2,game-0.42461430176265647,8/12/20 16:24,65
4411,"ieu_a_1187,ukb_b_3957",ieu_a_1239,2,game-0.5094213949195225,8/12/20 16:24,60
4412,"ukb_b_6519,ieu_a_1187",ukb_b_5076,2,game-0.5094213949195225,8/12/20 16:24,0
4413,"ukb_b_19953,ukb_b_5238",ukb_b_5237,2,game-0.42461430176265647,8/12/20 16:24,27
4414,"ukb_b_6519,ieu_a_1239",ieu_a_118,2,game-0.5094213949195225,8/12/20 16:25,72
4415,"ieu_a_1187,ukb_b_8476",ukb_b_3957,2,game-0.42461430176265647,8/12/20 16:25,58
4416,"ukb_b_8476,ukb_b_3957",ieu_a_1018,2,game-0.5094213949195225,8/12/20 16:25,59
4417,"ukb_b_19953,ukb_b_4710",ieu_a_24,2,game-0.5094213949195225,8/12/20 16:25,41
4418,"ieu_a_1239,ukb_b_19953",ieu_a_24,2,game-0.42461430176265647,8/12/20 16:26,100
4419,"ukb_b_3957,ukb_b_8476",ieu_a_1239,2,game-0.5094213949195225,8/12/20 16:26,100
4420,"ukb_b_8476,ukb_b_3957",ieu_a_118,2,game-0.5094213949195225,8/12/20 16:26,60
4421,ukb_b_6519,ieu_a_1018,1,game-0.5094213949195225,8/12/20 16:26,100
4422,"ukb_b_8476,ieu_a_1187",ukb_b_6519,2,game-0.42461430176265647,8/12/20 16:27,100
4423,"ieu_a_1239,ukb_b_3957",ukb_b_6519,2,game-0.5094213949195225,8/12/20 16:27,0
4424,"ukb_b_19953,ieu_a_24",ieu_a_961,2,game-0.5094213949195225,8/12/20 16:27,13
4425,"ukb_b_8476,ieu_a_1239",ieu_a_118,2,game-0.42461430176265647,8/12/20 16:27,87
4426,,ieu_a_118,0,game-0.42461430176265647,8/12/20 16:27,0
4427,"ieu_a_1187,ieu_a_1239",ukb_b_5237,2,game-0.5094213949195225,8/12/20 16:27,0
4428,"ukb_b_19953,ukb_b_4710",ieu_a_7,2,game-0.5094213949195225,8/12/20 16:27,11
4429,"ukb_b_19953,ieu_a_1239",ukb_b_4710,2,game-0.5094213949195225,8/12/20 16:27,100
4430,"ukb_b_3957,ukb_b_5779",ukb_b_8476,2,game-0.5094213949195225,8/12/20 16:28,0
4431,"ukb_b_19953,ieu_a_1239",ukb_b_4710,2,game-0.5094213949195225,8/12/20 16:28,100
4432,,ieu_a_24,0,game-0.5094213949195225,8/12/20 16:28,0
4433,,ieu_a_24,0,game-0.5094213949195225,8/12/20 16:28,0
4434,ukb_b_5076,999,1,iv-0.9569410355657304,8/12/20 19:10,999
4435,ukb_b_5238,999,2,iv-0.9569410355657304,8/12/20 19:10,999
4436,ieu_a_1239,999,3,iv-0.9569410355657304,8/12/20 19:11,999
4437,ieu_a_1018,999,4,iv-0.9569410355657304,8/12/20 19:11,999
4438,ukb_b_5779,999,6,iv-0.9569410355657304,8/12/20 19:11,999
4439,ukb_b_8476,999,7,iv-0.9569410355657304,8/12/20 19:12,999
4440,ieu_a_1187,999,8,iv-0.9569410355657304,8/12/20 19:12,999
4441,ukb_b_5076,999,9,iv-0.9569410355657304,8/12/20 19:13,999
4442,ukb_b_5076,999,10,iv-0.9569410355657304,8/12/20 19:13,999
4443,ukb_b_5076,999,11,iv-0.9569410355657304,8/12/20 19:13,999
4444,ukb_b_5076,999,12,iv-0.9569410355657304,8/12/20 19:13,999
4445,ukb_b_5076,999,13,iv-0.9569410355657304,8/12/20 19:13,999
4446,ukb_b_5076,999,14,iv-0.9569410355657304,8/12/20 19:13,999
4447,ukb_b_3957,999,15,iv-0.9569410355657304,8/12/20 19:13,999
4448,ieu_a_1239,999,16,iv-0.9569410355657304,8/12/20 19:13,999
4449,ukb_b_4956,999,1,iv-0.07301346381160778,8/12/20 19:29,999
4450,ieu_a_1239,999,2,iv-0.07301346381160778,8/12/20 19:30,999
4451,ieu_a_961,999,3,iv-0.07301346381160778,8/12/20 19:30,999
4452,ukb_b_5238,999,4,iv-0.07301346381160778,8/12/20 19:30,999
4453,ukb_b_4956,999,5,iv-0.07301346381160778,8/12/20 19:30,999
4454,ukb_b_5076,999,6,iv-0.07301346381160778,8/12/20 19:30,999
4455,ieu_a_24,999,7,iv-0.07301346381160778,8/12/20 19:30,999
4456,ukb_b_19953,999,8,iv-0.07301346381160778,8/12/20 19:30,999
4457,ukb_b_19953,999,9,iv-0.07301346381160778,8/12/20 19:30,999
4458,ukb_b_19953,999,10,iv-0.07301346381160778,8/12/20 19:30,999
4459,ukb_b_19953,999,11,iv-0.07301346381160778,8/12/20 19:30,999
4460,ukb_b_19953,999,12,iv-0.07301346381160778,8/12/20 19:30,999
4461,ukb_b_19953,999,13,iv-0.07301346381160778,8/12/20 19:30,999
4462,ieu_a_1239,999,14,iv-0.07301346381160778,8/12/20 19:30,999
4463,ieu_a_1239,999,15,iv-0.07301346381160778,8/12/20 19:30,999
4464,ieu_a_1239,999,16,iv-0.07301346381160778,8/12/20 19:30,999
4465,ieu_a_1239,999,17,iv-0.07301346381160778,8/12/20 19:30,999
4466,ieu_a_1239,999,18,iv-0.07301346381160778,8/12/20 19:30,999
4467,ieu_a_1018,999,19,iv-0.07301346381160778,8/12/20 19:30,999
4468,ieu_a_1018,999,20,iv-0.07301346381160778,8/12/20 19:30,999
4469,ieu_a_1018,999,21,iv-0.07301346381160778,8/12/20 19:30,999
4470,ieu_a_1018,999,22,iv-0.07301346381160778,8/12/20 19:30,999
4471,ieu_a_1018,999,23,iv-0.07301346381160778,8/12/20 19:30,999
4472,ieu_a_7,999,24,iv-0.07301346381160778,8/12/20 19:30,999
4473,ukb_b_4956,999,25,iv-0.07301346381160778,8/12/20 19:30,999
4474,ukb_b_5238,ukb_b_4710,1,game-0.21804586812757432,8/12/20 19:44,100
4475,ukb_b_5238,ukb_b_5237,1,game-0.21804586812757432,8/12/20 19:45,0
4476,ukb_b_5238,ieu_a_1239,1,game-0.21804586812757432,8/12/20 19:45,0
4477,ukb_b_4710,ukb_b_5238,1,game-0.21804586812757432,8/12/20 19:46,0
4478,ieu_a_1239,ieu_a_24,1,game-0.21804586812757432,8/12/20 19:46,100
4479,"ukb_b_5779,ukb_b_4710",ieu_a_1239,2,game-0.21804586812757432,8/12/20 19:47,29
4480,"ukb_b_4710,ukb_b_5238",ieu_a_1239,2,game-0.21804586812757432,8/12/20 19:48,0
4481,"ieu_a_1239,ieu_a_24",ukb_b_6519,2,game-0.21804586812757432,8/12/20 19:49,0
4482,"ukb_b_4710,ukb_b_5238",ukb_b_6519,2,game-0.21804586812757432,8/12/20 19:50,0
4483,"ukb_b_3957,ieu_a_1187",ukb_b_8476,2,game-0.21804586812757432,8/12/20 19:51,0
4484,"ukb_b_5238,ukb_b_4710",ukb_b_19953,2,game-0.21804586812757432,8/12/20 19:52,0
4485,"ukb_b_5238,ukb_b_19953",ukb_b_4710,2,game-0.21804586812757432,8/12/20 19:52,100
4486,"ukb_b_19953,ukb_b_5779",ukb_b_4956,2,game-0.21804586812757432,8/12/20 19:54,100
4487,ukb_b_6519,ukb_b_8476,1,game-0.21804586812757432,8/12/20 19:58,100
4488,"ukb_b_3957,ukb_b_6519",ieu_a_1018,2,game-0.21804586812757432,8/12/20 20:00,100
4489,ukb_b_8476,999,1,iv-0.9811275585235149,9/12/20 00:28,999
4490,ukb_b_6519,999,2,iv-0.9811275585235149,9/12/20 00:29,999
4491,ieu_a_961,999,3,iv-0.9811275585235149,9/12/20 00:30,999
4492,ukb_b_19953,999,4,iv-0.9811275585235149,9/12/20 00:30,999
4493,ukb_b_5076,999,5,iv-0.9811275585235149,9/12/20 00:30,999
4494,ieu_a_1018,999,6,iv-0.9811275585235149,9/12/20 00:31,999
4495,ieu_a_1187,999,7,iv-0.9811275585235149,9/12/20 00:32,999
4496,ieu_a_118,999,8,iv-0.9811275585235149,9/12/20 00:32,999
4497,ukb_b_5779,999,9,iv-0.9811275585235149,9/12/20 00:32,999
4498,ukb_b_4956,999,10,iv-0.9811275585235149,9/12/20 00:32,999
4499,ukb_b_5779,999,11,iv-0.9811275585235149,9/12/20 00:32,999
4500,ieu_a_1239,999,12,iv-0.9811275585235149,9/12/20 00:32,999
4501,ieu_a_1239,999,13,iv-0.9811275585235149,9/12/20 00:32,999
4502,ukb_b_5076,999,14,iv-0.9811275585235149,9/12/20 00:32,999
4503,ukb_b_5076,999,15,iv-0.9811275585235149,9/12/20 00:32,999
4504,ukb_b_19953,999,16,iv-0.9811275585235149,9/12/20 00:32,999
4505,ukb_b_19953,999,17,iv-0.9811275585235149,9/12/20 00:32,999
4506,ukb_b_19953,999,18,iv-0.9811275585235149,9/12/20 00:32,999
4507,ukb_b_19953,999,19,iv-0.9811275585235149,9/12/20 00:32,999
4508,ukb_b_19953,999,20,iv-0.9811275585235149,9/12/20 00:32,999
4509,ukb_b_19953,999,21,iv-0.9811275585235149,9/12/20 00:32,999
4510,ukb_b_19953,999,22,iv-0.9811275585235149,9/12/20 00:32,999
4511,ukb_b_19953,999,23,iv-0.9811275585235149,9/12/20 00:32,999
4512,ukb_b_19953,999,24,iv-0.9811275585235149,9/12/20 00:32,999
4513,ukb_b_19953,999,25,iv-0.9811275585235149,9/12/20 00:32,999
4514,ukb_b_19953,999,26,iv-0.9811275585235149,9/12/20 00:32,999
4515,ukb_b_19953,999,27,iv-0.9811275585235149,9/12/20 00:32,999
4516,ukb_b_19953,999,28,iv-0.9811275585235149,9/12/20 00:32,999
4517,ieu_a_1239,999,29,iv-0.9811275585235149,9/12/20 00:32,999
4518,ieu_a_1239,999,30,iv-0.9811275585235149,9/12/20 00:32,999
4519,ieu_a_1239,999,31,iv-0.9811275585235149,9/12/20 00:32,999
4520,ieu_a_1187,999,32,iv-0.9811275585235149,9/12/20 00:34,999
4521,ieu_a_1187,999,33,iv-0.9811275585235149,9/12/20 00:34,999
4522,ieu_a_1187,999,34,iv-0.9811275585235149,9/12/20 00:34,999
4523,ieu_a_1187,999,35,iv-0.9811275585235149,9/12/20 00:34,999
4524,ieu_a_1187,999,36,iv-0.9811275585235149,9/12/20 00:34,999
4525,ieu_a_1187,999,37,iv-0.9811275585235149,9/12/20 00:34,999
4526,ieu_a_1187,999,38,iv-0.9811275585235149,9/12/20 00:34,999
4527,ieu_a_1187,999,39,iv-0.9811275585235149,9/12/20 00:34,999
4528,ieu_a_1187,999,40,iv-0.9811275585235149,9/12/20 00:34,999
4529,ieu_a_1187,999,41,iv-0.9811275585235149,9/12/20 00:34,999
4530,ieu_a_1187,999,42,iv-0.9811275585235149,9/12/20 00:34,999
4531,ieu_a_1187,999,43,iv-0.9811275585235149,9/12/20 00:34,999
4532,ieu_a_1187,999,44,iv-0.9811275585235149,9/12/20 00:34,999
4533,ieu_a_1187,999,45,iv-0.9811275585235149,9/12/20 00:34,999
4534,ieu_a_1187,999,46,iv-0.9811275585235149,9/12/20 00:34,999
4535,ieu_a_1187,999,47,iv-0.9811275585235149,9/12/20 00:34,999
4536,ieu_a_1187,999,48,iv-0.9811275585235149,9/12/20 00:34,999
4537,ieu_a_1187,999,49,iv-0.9811275585235149,9/12/20 00:34,999
4538,ieu_a_1187,999,50,iv-0.9811275585235149,9/12/20 00:34,999
4539,ieu_a_1187,999,51,iv-0.9811275585235149,9/12/20 00:34,999
4540,ieu_a_1187,999,52,iv-0.9811275585235149,9/12/20 00:34,999
4541,ieu_a_1187,999,53,iv-0.9811275585235149,9/12/20 00:34,999
4542,ieu_a_1187,999,54,iv-0.9811275585235149,9/12/20 00:34,999
4543,ieu_a_1187,999,55,iv-0.9811275585235149,9/12/20 00:34,999
4544,ieu_a_1187,999,56,iv-0.9811275585235149,9/12/20 00:34,999
4545,ieu_a_1187,999,57,iv-0.9811275585235149,9/12/20 00:34,999
4546,ieu_a_1187,999,58,iv-0.9811275585235149,9/12/20 00:34,999
4547,ieu_a_1187,999,59,iv-0.9811275585235149,9/12/20 00:34,999
4548,ieu_a_1187,999,60,iv-0.9811275585235149,9/12/20 00:34,999
4549,ieu_a_1187,999,61,iv-0.9811275585235149,9/12/20 00:34,999
4550,ieu_a_1187,999,62,iv-0.9811275585235149,9/12/20 00:34,999
4551,ieu_a_1187,999,63,iv-0.9811275585235149,9/12/20 00:34,999
4552,ieu_a_1187,999,64,iv-0.9811275585235149,9/12/20 00:34,999
4553,ieu_a_1187,999,65,iv-0.9811275585235149,9/12/20 00:34,999
4554,ieu_a_1187,999,66,iv-0.9811275585235149,9/12/20 00:34,999
4555,ieu_a_1187,999,67,iv-0.9811275585235149,9/12/20 00:34,999
4556,ieu_a_1187,999,68,iv-0.9811275585235149,9/12/20 00:34,999
